record_id,state,district,year,population,gdp_million,unemployment_rate,literacy_rate,public_health_expenditure_million,crime_rate_per_100k
8211,Madhya Pradesh,District_147,2013,353760,30853.54,16.95,96.99,9369.79,1283.36
8212,Delhi,District_152,2010,2145165,33014.76,16.99,64.82,3557.78,946.92
8213,Odisha,District_15,2014,2704421,47653.37,16.5,77.85,8025.8,1019.04
8214,Assam,District_84,2021,569602,4828.64,23.77,53.3,8099.86,955.06
8215,Haryana,District_192,2018,1862865,14038.42,14.43,81.32,9657.62,485.78
8216,Haryana,District_41,2024,2262118,18170.9,7.11,70.83,3267.06,1243.96
8217,Tamil Nadu,District_261,2011,777497,32607.07,20.38,60.53,9973.99,51.58
8218,Uttar Pradesh,District_136,2013,2009650,29690.89,10.04,60.87,3005.81,551.81
8219,Punjab,District_278,2019,1250728,57779.14,6.36,62.53,4513.76,1431.84
8220,Manipur,District_106,2011,1092996,20741.76,14.14,66.25,7062.53,568.45
8221,Bihar,District_7,2023,2576956,4575.2,7.58,54.86,1549.97,26.16
8222,Odisha,District_30,2017,126015,4444.83,10.21,56.64,2663.81,288.83
8223,Rajasthan,District_126,2018,978714,914.93,17.48,97.5,7281.16,1416.27
8224,Assam,District_79,2012,557022,3051.7,24.9,58.08,9743.84,1274.03
8225,Madhya Pradesh,District_67,2022,2662659,68694.27,16.3,77.61,7328.01,293.9
8226,Haryana,District_23,2024,2340257,55782.46,7.27,60.72,8623.0,1466.27
8227,Tamil Nadu,District_189,2018,1700639,79674.53,2.72,88.65,374.96,239.16
8228,Meghalaya,District_74,2015,322957,1634.82,9.37,81.76,5770.3,1488.48
8229,Madhya Pradesh,District_5,2015,409223,67921.63,0.97,59.69,9140.93,1266.99
8230,Assam,District_82,2016,1212989,55687.55,11.89,83.0,6824.0,1369.06
8231,Meghalaya,District_25,2021,870081,51230.99,16.67,85.4,6764.66,210.43
8232,Himachal Pradesh,District_264,2014,708791,28529.0,13.04,48.3,2030.48,453.31
8233,West Bengal,District_2,2015,632003,30144.43,21.7,74.69,8611.43,1053.34
8234,Maharashtra,District_278,2020,1844849,67646.44,12.6,88.47,8650.47,758.38
8235,Madhya Pradesh,District_224,2010,2011809,57081.58,11.83,43.02,6140.11,438.1
8236,Rajasthan,District_72,2012,1791574,53628.62,8.09,70.47,4266.24,1043.42
8237,Tripura,District_68,2021,1550292,2461.64,21.02,90.39,8242.75,1169.71
8238,Gujarat,District_94,2018,2973231,14753.73,22.64,97.17,4650.01,428.85
8239,Manipur,District_19,2021,343773,77010.33,24.46,79.36,8226.16,129.65
8240,Gujarat,District_128,2014,1913090,36355.16,24.54,59.67,4849.21,861.97
8241,Goa,District_82,2014,2159956,62513.64,24.52,76.29,5797.98,595.38
8242,Arunachal Pradesh,District_254,2017,2678446,31152.12,17.94,41.64,7480.25,1316.8
8243,Himachal Pradesh,District_221,2020,1468376,61148.19,14.28,67.35,2650.01,68.47
8244,Sikkim,District_97,2020,516971,9545.81,4.72,83.64,2468.53,957.23
8245,Telangana,District_52,2022,1838752,3379.82,19.29,42.17,6678.45,72.18
8246,Mizoram,District_175,2011,941865,37299.46,18.5,76.19,9539.14,170.77
8247,Chhattisgarh,District_182,2022,1050886,47335.78,21.14,75.3,4460.4,553.72
8248,Kerala,District_115,2016,871452,25902.91,11.83,51.38,8982.03,343.7
8249,Andhra Pradesh,District_1,2018,2640541,57283.21,22.36,74.15,5181.92,243.52
8250,Jharkhand,District_63,2016,2013854,39670.61,18.11,64.57,9739.31,1189.89
8251,Karnataka,District_248,2021,2859296,74266.06,4.69,68.73,7920.5,349.14
8252,Meghalaya,District_231,2014,1066837,6808.39,5.57,59.52,8595.59,547.64
8253,Maharashtra,District_226,2022,1197857,5334.8,20.45,88.62,6796.07,1361.92
8254,Haryana,District_19,2015,1606511,72410.7,10.93,61.94,8684.94,1178.5
8255,Telangana,District_31,2013,2241445,53531.88,6.6,87.45,5928.02,786.53
8256,Mizoram,District_121,2023,446049,53692.75,10.85,44.59,5673.41,141.75
8257,Tripura,District_24,2021,554845,2214.14,4.45,56.71,8737.13,1418.24
8258,Nagaland,District_211,2016,1807470,75014.64,22.35,64.16,150.76,1063.95
8259,Kerala,District_161,2010,1454318,61748.29,2.25,64.27,4787.84,53.63
8260,Tripura,District_255,2013,2205737,61147.54,9.15,66.48,8700.75,1423.27
8261,Mizoram,District_59,2012,1048160,72955.25,14.14,79.14,1961.58,108.52
8262,West Bengal,District_114,2022,661611,46256.47,21.9,74.44,9580.1,904.89
8263,Uttar Pradesh,District_160,2013,714852,31579.36,19.65,71.26,7406.04,591.45
8264,Maharashtra,District_220,2010,903120,38459.53,1.05,90.26,7624.25,1471.35
8265,Meghalaya,District_169,2021,902422,62181.48,20.72,51.77,6654.8,1384.68
8266,Maharashtra,District_12,2022,2154470,61500.71,16.13,91.61,4474.8,898.63
8267,Himachal Pradesh,District_242,2011,527121,48770.83,3.77,88.69,4609.62,1052.12
8268,Bihar,District_139,2021,498298,17454.25,15.63,51.74,8391.1,1232.63
8269,Tripura,District_97,2020,471804,65512.54,20.54,77.44,1391.48,1230.65
8270,Tamil Nadu,District_147,2022,496300,51782.85,15.25,53.4,5220.72,899.1
8271,Karnataka,District_182,2018,566926,17708.75,24.98,96.57,3099.54,378.24
8272,Goa,District_57,2024,2103299,38456.75,12.92,69.58,9843.17,469.75
8273,Manipur,District_42,2016,1575291,79776.53,16.99,52.22,37.03,998.81
8274,Chhattisgarh,District_199,2022,2712210,26277.1,2.22,78.17,636.84,1032.09
8275,Karnataka,District_31,2015,2424631,9333.68,20.42,82.43,9673.88,557.83
8276,Tripura,District_180,2011,2056070,1743.18,15.79,76.3,5437.96,1331.76
8277,Nagaland,District_2,2010,2166499,14778.74,14.25,54.5,1385.44,600.7
8278,Jammu & Kashmir,District_288,2011,2594635,14965.43,17.87,84.11,4486.46,1048.05
8279,Madhya Pradesh,District_138,2016,2526120,68646.89,14.23,95.77,3226.64,314.89
8280,Karnataka,District_105,2011,2306178,12500.82,19.28,97.13,9112.09,530.27
8281,Maharashtra,District_218,2012,857089,69013.45,14.8,80.77,6875.82,819.56
8282,West Bengal,District_222,2017,959585,6946.45,13.24,90.41,1305.28,57.41
8283,Nagaland,District_105,2016,1165862,72532.48,3.81,98.72,5364.5,63.82
8284,Uttarakhand,District_127,2021,497314,20515.72,12.06,42.6,1344.69,405.47
8285,West Bengal,District_265,2020,244192,48923.73,13.69,68.62,6652.34,1241.83
8286,Tripura,District_200,2020,406699,12786.58,15.8,57.48,7272.3,325.54
8287,West Bengal,District_252,2023,177522,31210.55,11.67,68.49,5621.64,1328.93
8288,Odisha,District_15,2020,1826432,6870.57,4.09,95.02,9659.56,1074.38
8289,Telangana,District_226,2018,2220268,46366.46,4.18,99.0,9443.35,1033.69
8290,Uttarakhand,District_105,2021,685569,27676.74,18.16,94.3,2059.24,1011.5
8291,Manipur,District_233,2013,1827123,68173.49,16.71,51.83,3.39,1464.49
8292,Himachal Pradesh,District_219,2016,2644996,14553.5,6.86,88.17,6627.52,950.89
8293,Haryana,District_277,2010,2785474,22406.25,11.42,89.06,4756.47,974.27
8294,Punjab,District_261,2020,2511006,14188.6,8.02,74.76,3346.65,680.65
8295,West Bengal,District_190,2020,631499,45110.18,4.94,82.89,9168.91,1308.59
8296,Andhra Pradesh,District_198,2011,1271267,8948.66,8.49,94.32,9785.08,87.05
8297,Bihar,District_277,2016,1519409,15156.67,6.94,99.65,9305.78,517.11
8298,Maharashtra,District_39,2024,1925396,54282.41,2.52,42.4,5002.0,430.71
8299,Tripura,District_162,2011,1329491,5962.42,12.86,55.43,7033.6,597.54
8300,Arunachal Pradesh,District_121,2015,2491836,59455.66,11.55,96.07,1715.82,720.39
8301,Meghalaya,District_262,2022,1454561,8355.64,18.01,59.75,9508.57,1434.18
8302,Assam,District_216,2019,2782846,46843.25,15.7,46.39,2836.84,1386.8
8303,Uttar Pradesh,District_49,2021,2578485,79824.78,8.91,58.8,1927.47,917.29
8304,Haryana,District_92,2018,2003829,13919.69,12.66,71.11,601.68,30.79
8305,Goa,District_129,2020,1982715,20894.29,13.63,63.17,5503.76,833.9
8306,Meghalaya,District_28,2014,2759416,71875.15,22.98,87.3,9484.64,103.66
8307,Telangana,District_148,2019,2172957,50106.66,24.55,76.66,1355.97,540.24
8308,Meghalaya,District_65,2016,1084544,39407.58,20.48,66.09,1208.39,457.41
8309,Gujarat,District_218,2022,2103802,45020.78,14.27,99.84,2726.05,972.47
8310,Jammu & Kashmir,District_51,2010,279611,23646.67,23.24,93.16,6653.97,27.8
8311,Madhya Pradesh,District_74,2017,106495,68427.19,4.86,91.74,5478.18,1183.27
8312,Madhya Pradesh,District_199,2018,2200483,59624.07,17.56,74.04,962.16,1239.81
8313,Chhattisgarh,District_192,2024,1231548,51400.89,11.78,86.8,4423.06,49.49
8314,Tripura,District_189,2022,1015320,74540.09,4.05,60.15,669.42,123.64
8315,Punjab,District_12,2014,795789,46253.09,2.34,59.79,8519.05,1381.1
8316,Sikkim,District_239,2015,1933845,40955.05,12.28,93.52,1071.21,924.36
8317,Nagaland,District_81,2022,2375161,78055.72,6.35,75.81,4713.04,1440.56
8318,Manipur,District_270,2020,859800,16489.07,6.64,60.62,5104.68,686.94
8319,Nagaland,District_290,2017,1417133,11366.03,8.35,90.72,5301.31,286.76
8320,Arunachal Pradesh,District_48,2013,786836,12991.01,18.1,66.55,6091.59,555.89
8321,Jharkhand,District_209,2011,2687479,79155.47,4.52,64.0,7015.85,1393.56
8322,Tamil Nadu,District_35,2024,244028,52183.56,18.08,41.57,43.68,173.85
8323,Madhya Pradesh,District_119,2019,2626064,24480.77,19.68,80.74,309.24,1338.42
8324,Nagaland,District_65,2017,469510,19925.73,15.06,71.96,6115.55,795.09
8325,Manipur,District_242,2011,1449713,4540.52,6.57,58.71,1821.5,106.01
8326,Kerala,District_36,2014,1415457,10564.47,1.76,48.36,8318.47,600.24
8327,Manipur,District_252,2024,2077082,72654.72,10.49,50.94,6275.15,365.63
8328,Madhya Pradesh,District_243,2022,471863,59789.81,21.26,53.49,9804.01,863.35
8329,Nagaland,District_42,2015,2873381,75325.36,3.0,91.91,7280.07,229.52
8330,Manipur,District_69,2014,118823,33904.24,18.75,68.84,907.24,1411.97
8331,Tripura,District_107,2015,843989,48102.97,11.96,81.73,1709.84,317.71
8332,Tamil Nadu,District_39,2015,2460279,38698.86,22.52,67.68,465.58,949.76
8333,Karnataka,District_69,2012,2216191,70512.02,9.23,68.42,7411.78,1247.04
8334,Odisha,District_180,2020,1459158,79310.64,17.77,89.33,1268.32,894.25
8335,Assam,District_12,2020,838355,74622.69,18.63,86.27,6637.71,983.69
8336,Gujarat,District_204,2012,1739500,47848.49,5.37,53.93,5554.02,614.57
8337,Rajasthan,District_36,2018,385746,4953.54,4.37,77.54,6333.01,153.66
8338,Uttar Pradesh,District_126,2012,1819724,49405.95,2.77,80.81,5086.75,197.86
8339,Maharashtra,District_63,2012,1048575,7772.82,17.69,64.29,130.39,1053.54
8340,Maharashtra,District_82,2020,2439807,11114.33,13.93,44.1,2532.26,1196.07
8341,Sikkim,District_299,2023,2868329,15315.66,2.62,62.28,8849.83,1263.6
8342,Madhya Pradesh,District_34,2011,1711578,29085.84,8.05,61.5,9292.69,544.74
8343,Kerala,District_240,2016,2470177,47347.0,3.99,81.44,972.19,1453.31
8344,Telangana,District_97,2019,1722785,26690.96,2.77,88.57,9526.29,962.78
8345,Himachal Pradesh,District_49,2019,893447,36186.85,7.82,63.76,6705.29,231.19
8346,Andhra Pradesh,District_146,2013,417560,3792.65,2.86,78.74,9225.58,101.94
8347,Odisha,District_125,2010,2909798,49584.43,6.87,78.57,4011.7,817.81
8348,Karnataka,District_189,2015,1747162,52565.97,14.04,78.89,1017.54,1111.87
8349,Tamil Nadu,District_57,2014,1276339,7960.22,14.24,73.26,3024.6,28.08
8350,Sikkim,District_109,2023,2611675,62811.52,4.62,77.75,6896.85,34.83
8351,Tamil Nadu,District_5,2020,2219180,51800.29,5.18,92.06,7952.24,867.86
8352,Telangana,District_24,2011,2806519,39183.46,21.45,95.31,501.32,1484.83
8353,Sikkim,District_221,2015,645704,44233.26,4.59,45.51,4869.57,1106.56
8354,Odisha,District_294,2010,2675793,40248.63,1.62,40.71,643.76,228.19
8355,Nagaland,District_10,2012,2730729,4312.9,6.5,71.13,8636.15,131.72
8356,Kerala,District_165,2013,2564064,58814.61,14.62,64.77,4763.44,1221.69
8357,Tamil Nadu,District_215,2022,1759801,40949.73,0.68,67.07,9148.23,1214.86
8358,West Bengal,District_126,2012,143944,13834.18,24.63,67.51,785.88,685.8
8359,West Bengal,District_267,2024,2502227,54461.66,6.14,93.71,3304.77,54.58
8360,West Bengal,District_280,2022,1742456,55608.3,6.33,78.2,6765.42,1149.62
8361,Uttarakhand,District_88,2015,2443136,17087.5,18.6,66.54,2935.93,618.51
8362,Andhra Pradesh,District_114,2020,2282490,63721.64,6.58,67.29,8415.6,1224.77
8363,Odisha,District_21,2013,1298009,36525.81,10.21,90.67,9868.34,217.01
8364,West Bengal,District_148,2023,2484325,14456.96,13.83,53.02,2812.27,695.42
8365,Uttarakhand,District_245,2010,2433812,52613.02,1.04,40.88,3610.84,790.06
8366,Punjab,District_266,2014,699453,47742.19,21.01,68.69,9673.46,555.06
8367,Delhi,District_217,2014,2809482,13640.8,13.05,97.63,3580.68,1484.92
8368,Jammu & Kashmir,District_240,2018,2889009,69789.19,8.17,88.86,5559.91,1144.58
8369,Mizoram,District_232,2017,1913685,68364.2,10.29,64.5,7692.44,1245.39
8370,Chhattisgarh,District_232,2024,2677167,66901.2,1.87,50.51,4383.5,362.36
8371,Uttar Pradesh,District_242,2017,2833105,31944.24,18.09,74.21,3726.14,577.62
8372,Assam,District_190,2014,2283209,65971.58,13.72,92.78,4955.93,167.05
8373,Arunachal Pradesh,District_229,2017,1756020,67585.18,22.89,83.04,7795.22,1497.47
8374,Assam,District_66,2023,2084204,79723.26,11.87,72.41,3121.69,387.15
8375,Haryana,District_279,2019,336786,76608.79,20.8,84.09,3508.14,151.77
8376,Meghalaya,District_269,2016,614911,30633.96,5.11,97.88,1891.47,308.63
8377,Goa,District_209,2010,268552,15864.36,1.88,73.16,7016.2,857.76
8378,Madhya Pradesh,District_16,2021,2842913,23404.07,23.74,73.32,8994.51,504.17
8379,Jammu & Kashmir,District_297,2016,584625,39587.55,6.8,68.72,1857.48,246.78
8380,Tamil Nadu,District_220,2020,2861637,64438.56,20.92,74.0,345.99,703.01
8381,West Bengal,District_257,2017,769026,57841.49,6.8,78.11,3812.77,1006.03
8382,Sikkim,District_268,2012,2272387,63019.14,4.32,52.26,4101.61,997.5
8383,Sikkim,District_229,2018,1705812,30400.31,18.45,74.08,6458.67,23.1
8384,Meghalaya,District_119,2017,2078179,19759.9,19.57,40.81,856.0,1133.36
8385,West Bengal,District_178,2011,1758300,1940.13,21.17,96.28,8215.0,362.5
8386,Meghalaya,District_20,2015,1868485,50098.43,21.69,42.27,5739.91,1383.34
8387,Assam,District_36,2013,758353,63605.07,12.34,97.49,5459.75,208.58
8388,West Bengal,District_108,2012,1961107,71132.35,10.31,98.14,3163.7,599.77
8389,Madhya Pradesh,District_189,2020,2084725,38104.27,18.9,71.61,3652.74,469.0
8390,Maharashtra,District_178,2015,197154,74212.39,14.45,59.95,554.37,737.56
8391,Haryana,District_96,2019,1211978,16200.94,24.15,51.1,7537.57,471.06
8392,Kerala,District_20,2022,1020707,41155.11,9.71,49.73,6047.41,1157.09
8393,Tamil Nadu,District_164,2024,577402,17109.28,1.55,54.28,9764.29,573.58
8394,Tamil Nadu,District_97,2018,2955878,15054.16,14.94,68.57,3535.68,525.85
8395,Sikkim,District_143,2011,724466,76271.52,9.16,84.57,6662.47,1456.89
8396,Rajasthan,District_62,2019,1878556,65421.08,8.9,63.92,9195.46,605.78
8397,Uttar Pradesh,District_242,2019,1902606,953.87,14.33,86.86,7116.84,195.92
8398,Haryana,District_238,2019,671620,21488.35,23.08,73.88,403.2,402.74
8399,Rajasthan,District_131,2014,2920934,16418.77,7.04,41.16,6322.4,1085.41
8400,Tripura,District_93,2015,1750677,11779.26,9.8,47.91,5453.96,393.52
8401,Himachal Pradesh,District_91,2013,103214,55796.02,22.34,74.33,4993.18,1021.06
8402,Andhra Pradesh,District_133,2016,658173,45351.36,22.43,49.67,5530.48,1372.33
8403,Goa,District_123,2011,312325,36320.23,6.25,76.5,4605.71,561.78
8404,Tamil Nadu,District_118,2016,2490606,15167.87,17.81,66.72,6918.35,289.78
8405,Odisha,District_198,2011,2376595,22216.67,10.68,81.4,149.23,1075.48
8406,Tamil Nadu,District_282,2010,1890660,28494.52,23.43,57.49,1885.68,657.24
8407,Karnataka,District_1,2020,493741,62840.76,18.44,89.3,3653.92,70.18
8408,Karnataka,District_211,2014,2847553,79135.26,12.61,63.33,4526.73,868.1
8409,Tamil Nadu,District_263,2011,1288878,14726.32,20.53,87.8,1304.95,871.13
8410,Jammu & Kashmir,District_212,2017,144779,27328.4,24.95,41.16,8201.48,1022.88
8411,Madhya Pradesh,District_87,2021,316087,22423.32,11.45,63.59,9293.92,1103.16
8412,Karnataka,District_153,2021,2034883,3534.95,9.65,53.21,7512.18,968.79
8413,Nagaland,District_187,2021,242051,17545.32,15.37,66.62,9288.19,508.12
8414,Tamil Nadu,District_61,2017,2734083,72130.1,17.24,96.81,7432.24,1253.24
8415,Manipur,District_285,2010,1933563,67430.23,17.76,49.54,4410.62,1402.98
8416,Andhra Pradesh,District_95,2013,2190529,13416.11,12.1,45.28,3931.39,453.85
8417,Rajasthan,District_274,2023,1154474,29299.38,8.64,43.51,1664.08,423.47
8418,Tripura,District_41,2018,762320,24871.14,20.64,47.4,864.56,769.99
8419,Gujarat,District_147,2014,1282810,11827.79,23.98,43.72,2196.26,1478.67
8420,Tamil Nadu,District_246,2021,1653140,49780.43,21.67,81.08,5321.4,245.88
8421,Uttarakhand,District_132,2020,1694638,44588.25,17.22,47.04,1349.56,742.93
8422,Madhya Pradesh,District_297,2019,2498523,34165.04,9.32,51.85,9511.64,292.13
8423,Kerala,District_123,2022,2912156,68441.31,15.75,78.73,2185.1,615.43
8424,Nagaland,District_143,2015,2030774,49580.71,2.98,66.77,8336.33,568.92
8425,Telangana,District_182,2012,1784969,20749.3,13.58,43.28,8188.21,856.75
8426,Odisha,District_192,2014,2973551,29902.64,19.64,98.24,1412.12,52.92
8427,Manipur,District_207,2023,1911486,12021.04,6.65,76.0,7107.46,1211.07
8428,Haryana,District_231,2021,2661716,47313.95,12.79,76.83,8241.16,1064.3
8429,Odisha,District_22,2022,2363880,46934.46,2.3,91.15,8842.89,1499.76
8430,Jharkhand,District_80,2022,2292707,69615.99,21.04,94.55,9539.8,384.36
8431,Gujarat,District_130,2022,2094239,68466.78,9.08,43.43,9301.04,1301.83
8432,Nagaland,District_292,2010,2316337,66956.99,14.76,44.1,3111.44,915.92
8433,Meghalaya,District_276,2017,2062949,43920.7,9.77,86.59,2676.63,347.25
8434,Punjab,District_55,2020,1929724,52165.06,15.14,81.75,3975.36,444.28
8435,Uttarakhand,District_66,2024,1422463,62045.6,18.73,53.01,4650.12,31.58
8436,Goa,District_227,2015,309488,7343.87,8.51,59.27,2338.93,515.97
8437,Uttarakhand,District_26,2021,2899689,24054.83,13.22,76.66,860.92,1349.23
8438,Himachal Pradesh,District_253,2011,848186,13535.5,19.97,87.34,6565.9,113.78
8439,Rajasthan,District_197,2013,2478365,40922.3,17.35,76.19,1742.49,1392.2
8440,Madhya Pradesh,District_130,2013,1597920,67015.06,1.9,87.52,9149.01,570.03
8441,Tripura,District_243,2018,1690961,18464.65,14.43,53.72,2876.92,1111.56
8442,Rajasthan,District_212,2018,2149841,58474.97,9.72,59.87,1976.94,988.16
8443,Uttar Pradesh,District_190,2014,2338709,32471.86,17.87,46.1,1941.66,1009.05
8444,Haryana,District_290,2021,2743213,72246.96,0.91,99.09,2894.76,822.97
8445,Meghalaya,District_226,2012,420988,50146.9,8.6,88.54,6121.7,696.99
8446,Madhya Pradesh,District_246,2010,2445253,78124.47,2.62,82.95,9783.17,1392.48
8447,Madhya Pradesh,District_56,2015,2372071,19661.13,23.05,51.69,4862.74,1020.37
8448,Mizoram,District_55,2017,228554,73917.43,21.97,81.92,5996.82,922.3
8449,Tamil Nadu,District_276,2010,1329092,28570.89,24.22,91.74,8426.01,627.95
8450,Punjab,District_153,2020,721886,49761.18,16.26,88.62,3340.44,338.39
8451,Chhattisgarh,District_53,2010,1699178,13968.91,20.27,85.28,1798.85,3.73
8452,Sikkim,District_111,2024,2493110,60785.21,15.49,63.23,4336.33,1471.1
8453,Rajasthan,District_204,2020,2225654,78260.25,12.56,86.02,3186.99,1134.8
8454,West Bengal,District_112,2016,2683641,62996.22,20.93,69.07,8661.31,1490.99
8455,Mizoram,District_258,2016,756174,49267.58,19.52,64.27,9779.4,1155.52
8456,West Bengal,District_16,2011,1634107,35862.64,18.47,97.89,6883.2,69.24
8457,Himachal Pradesh,District_166,2012,1556175,27625.45,22.4,48.8,6537.64,666.69
8458,Arunachal Pradesh,District_280,2011,2439838,33526.82,23.25,91.88,7142.24,176.06
8459,Tripura,District_158,2015,1742952,26269.78,11.41,59.33,4676.71,1202.1
8460,Uttar Pradesh,District_249,2022,2782866,66618.46,7.43,70.98,6287.98,279.79
8461,Nagaland,District_181,2022,655868,71449.96,13.04,61.78,712.7,986.84
8462,Himachal Pradesh,District_191,2017,895434,75973.12,2.78,70.19,4934.54,988.16
8463,Goa,District_139,2017,571961,33474.8,23.48,89.1,3323.73,958.69
8464,Karnataka,District_78,2024,1720719,43702.07,24.6,50.98,531.9,1317.65
8465,Tripura,District_50,2010,69694,46155.86,16.49,85.29,5447.81,1088.9
8466,Delhi,District_85,2020,640980,52090.54,18.78,66.75,3602.63,491.91
8467,Goa,District_183,2018,2032945,206.48,8.43,96.1,5906.18,472.87
8468,Goa,District_183,2020,761802,67416.75,21.72,72.82,5131.85,34.42
8469,Madhya Pradesh,District_4,2017,583195,21458.57,22.56,42.48,2762.27,1362.52
8470,Karnataka,District_111,2018,973173,37778.4,2.38,94.61,5399.88,156.11
8471,Maharashtra,District_251,2022,409140,67327.04,3.72,95.47,3787.8,719.2
8472,Arunachal Pradesh,District_133,2023,337322,79748.52,6.89,50.8,9211.17,763.24
8473,Haryana,District_100,2022,1523483,63592.73,17.74,98.36,3756.4,672.32
8474,Assam,District_172,2018,811584,1996.41,4.99,66.75,401.6,861.85
8475,Tamil Nadu,District_287,2020,1061648,29506.65,5.89,94.87,7635.75,1094.15
8476,Rajasthan,District_119,2021,2707941,19784.38,9.86,61.84,9636.84,295.16
8477,Assam,District_175,2015,2277911,77130.9,15.49,41.36,1693.92,111.47
8478,Andhra Pradesh,District_30,2012,757886,21145.67,24.42,87.7,9727.84,1286.27
8479,Telangana,District_55,2010,2124094,75468.58,19.71,93.15,6171.98,742.68
8480,Odisha,District_196,2020,2079311,75002.03,14.18,49.77,8473.87,191.91
8481,Nagaland,District_41,2017,969921,67154.43,1.71,73.24,4729.01,1008.44
8482,Mizoram,District_173,2019,2194531,7854.76,13.16,89.89,6225.25,335.39
8483,Punjab,District_219,2012,1321210,169.6,5.5,67.69,8410.59,123.66
8484,Delhi,District_208,2022,2779231,63512.71,7.85,87.3,9828.0,424.57
8485,Telangana,District_158,2016,971704,67465.49,6.65,78.29,1848.05,446.05
8486,Madhya Pradesh,District_228,2022,286038,76974.91,9.01,83.24,8987.48,1302.79
8487,Assam,District_85,2019,1829849,17478.43,2.03,95.13,6672.75,461.72
8488,Jammu & Kashmir,District_173,2015,376974,58654.39,14.63,65.01,9468.62,1170.61
8489,Andhra Pradesh,District_245,2012,1892820,41529.96,1.62,86.26,3181.14,866.27
8490,Bihar,District_173,2015,1776218,26285.29,16.68,82.76,2426.02,142.95
8491,Tripura,District_212,2021,2569074,48507.22,18.4,66.34,3655.3,235.54
8492,Madhya Pradesh,District_84,2012,235009,43860.47,12.41,62.87,8845.0,121.09
8493,Mizoram,District_173,2022,1765068,23390.63,19.64,92.88,4596.38,602.83
8494,West Bengal,District_183,2024,1263073,21484.31,24.2,52.28,9514.76,1454.86
8495,Jammu & Kashmir,District_133,2022,2948745,38931.55,8.83,59.11,2423.48,272.01
8496,Karnataka,District_288,2023,1334824,37928.18,15.66,98.47,2205.5,513.8
8497,Arunachal Pradesh,District_262,2018,119863,24171.2,8.43,56.64,6784.09,1230.2
8498,Tripura,District_282,2022,2510508,21105.86,11.36,92.35,2916.7,1313.81
8499,Meghalaya,District_293,2010,2457568,76345.05,1.01,62.29,1291.64,1103.33
8500,Arunachal Pradesh,District_269,2022,577774,68991.02,2.32,73.07,3759.45,701.16
8501,Delhi,District_197,2017,745637,65344.16,20.04,63.9,2661.73,973.66
8502,Odisha,District_25,2014,2466992,17150.56,3.93,53.28,4129.87,675.6
8503,Tamil Nadu,District_141,2024,1272538,15151.39,17.63,81.47,1865.19,1273.07
8504,Odisha,District_223,2013,230011,64748.23,17.87,98.0,9569.83,615.4
8505,Tripura,District_20,2010,2341366,14782.1,24.91,93.57,8016.51,1226.87
8506,Meghalaya,District_247,2018,301870,40287.84,17.54,99.12,8409.03,878.93
8507,Sikkim,District_201,2022,2207135,17721.53,3.65,81.47,2977.98,782.34
8508,Odisha,District_115,2018,2017196,30251.8,15.85,42.07,8567.6,985.07
8509,Himachal Pradesh,District_189,2022,1131424,68277.8,13.34,73.24,5907.88,438.89
8510,Andhra Pradesh,District_26,2014,1963236,71314.55,22.98,77.35,567.41,588.85
8511,Jharkhand,District_54,2023,2864644,79734.37,17.41,47.21,1532.7,1207.76
8512,Odisha,District_170,2020,2843046,75512.9,13.2,89.71,4459.68,576.59
8513,Andhra Pradesh,District_11,2018,2499690,53703.35,15.79,83.8,3937.91,980.74
8514,Arunachal Pradesh,District_27,2024,1616099,34543.76,11.36,66.91,7952.81,995.66
8515,Meghalaya,District_83,2019,115629,4624.81,12.96,57.52,8736.71,1304.74
8516,Kerala,District_290,2023,589249,48657.21,18.2,53.31,8649.32,666.07
8517,Haryana,District_38,2018,257139,16862.35,2.42,97.87,3752.95,1353.89
8518,Tamil Nadu,District_87,2016,1047545,68012.4,15.58,88.12,6357.78,1489.61
8519,Nagaland,District_156,2017,1682617,43916.42,2.66,81.6,4970.96,254.63
8520,Arunachal Pradesh,District_286,2010,2620427,58682.8,21.45,96.9,8889.2,1073.41
8521,Tripura,District_186,2013,2913507,53882.87,23.59,52.21,8889.73,1047.84
8522,Delhi,District_182,2019,2480187,27793.02,19.61,91.46,538.82,684.76
8523,Madhya Pradesh,District_143,2019,38750,60729.29,18.09,75.01,5721.44,456.43
8524,Goa,District_206,2024,1554019,67471.59,23.62,95.98,5034.71,41.84
8525,Rajasthan,District_142,2013,2346517,59532.99,5.85,79.64,7703.94,954.7
8526,Uttar Pradesh,District_185,2021,2452744,62146.77,6.11,84.49,1958.16,474.25
8527,Goa,District_241,2018,257415,28807.64,12.28,53.34,6950.01,828.73
8528,Himachal Pradesh,District_8,2012,2492338,75495.6,0.68,60.7,7386.12,184.08
8529,Meghalaya,District_72,2024,1861991,33971.52,24.14,58.14,267.56,67.36
8530,Karnataka,District_288,2021,1534402,71765.05,1.29,81.65,4312.74,1203.78
8531,Gujarat,District_95,2019,2608068,68626.17,15.1,64.67,9789.47,185.29
8532,Jharkhand,District_157,2024,1949104,9955.23,9.17,91.6,3006.12,206.92
8533,Jharkhand,District_41,2019,404121,77301.98,3.02,52.75,8845.33,856.31
8534,Jammu & Kashmir,District_269,2010,322627,79707.37,1.1,87.74,5868.94,1096.93
8535,Tripura,District_155,2024,1865036,48495.66,6.93,88.79,2965.51,12.98
